year,month,location,state,class,grade,units,bid_low,bid_high,date,bid_avg,spread,quality,price_lag,date_diff,price_diff,price_diff_adj,diff_pct,diff_pct_adj,price_inc,price_dev,dev_cat,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D2plus_lag1,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D2plus_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D2plus_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D2plus_lag4,D0,D1,D2,D3,D4,D2plus
2009,10,Mountains and Northwest,CO,GRASS,GOOD,Large Square,100,120,2009-10-01,110,20,GRASS_GOOD,110,0,0,0,0,0,0,0,0,19.213685,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,0.0038640000000000002,0,0,0,0,0,8.874442499999999,0,0,0,0,0
2009,10,Mountains and Northwest,CO,GRASS,GOOD,Small square,160,165,2009-10-01,162.5,5,GRASS_GOOD,162.5,0,0,0,0,0,0,0,0,19.213685,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,0.0038640000000000002,0,0,0,0,0,8.874442499999999,0,0,0,0,0
2009,10,Mountains and Northwest,CO,GRASS,GOOD,Small Square,160,165,2009-10-01,162.5,5,GRASS_GOOD,162.5,0,0,0,0,0,0,0,0,19.213685,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,0.0038640000000000002,0,0,0,0,0,8.874442499999999,0,0,0,0,0
2009,10,Mountains and Northwest,CO,GRASS,PREMIUM,Large Square,150,162,2009-10-01,156,12,GRASS_PREMIUM,156,0,0,0,0,0,0,0,0,19.213685,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,0.0038640000000000002,0,0,0,0,0,8.874442499999999,0,0,0,0,0
2009,10,Mountains and Northwest,CO,GRASS,PREMIUM,Small square,180,185,2009-10-01,182.5,5,GRASS_PREMIUM,182.5,0,0,0,0,0,0,0,0,19.213685,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,0.0038640000000000002,0,0,0,0,0,8.874442499999999,0,0,0,0,0
2009,10,Mountains and Northwest,CO,GRASS,PREMIUM,Small Square,180,185,2009-10-01,182.5,5,GRASS_PREMIUM,182.5,0,0,0,0,0,0,0,0,19.213685,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,0.0038640000000000002,0,0,0,0,0,8.874442499999999,0,0,0,0,0
2009,11,Mountains and Northwest,CO,ALFALFA,FAIR,Large Round,70,80,2009-11-01,75,10,ALFALFA_FAIR,75,1,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,ALFALFA,GOOD,Large Round,85,90,2009-11-01,87.5,5,ALFALFA_GOOD,87.5,1,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,ALFALFA,PREMIUM,Large Square,150,150,2009-11-01,150,0,ALFALFA_PREMIUM,150,1,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,ALFALFA,PREMIUM,Small Square,160,190,2009-11-01,175,30,ALFALFA_PREMIUM,175,1,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,ALFALFA,PREMIUM,Small square,160,190,2009-11-01,175,30,ALFALFA_PREMIUM,175,1,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,FAIR,Large Round,60,80,2009-11-01,70,20,GRASS_FAIR,70,1,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,FAIR,Large Square,80,105,2009-11-01,92.5,25,GRASS_FAIR,90,1,2.5,2.5,2.7,2.7,1,1,1,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,FAIR,Small square,125,125,2009-11-01,125,0,GRASS_FAIR,125,1,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,FAIR,Small Square,125,125,2009-11-01,125,0,GRASS_FAIR,125,1,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,GOOD,Small square,160,165,2009-11-01,162.5,5,GRASS_GOOD,162.5,1,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,GOOD,Large Square,100,120,2009-11-01,110,20,GRASS_GOOD,110,1,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,GOOD,Small Square,160,165,2009-11-01,162.5,5,GRASS_GOOD,162.5,1,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,PREMIUM,Large Square,150,160,2009-11-01,155,10,GRASS_PREMIUM,156,1,-1,-1,-0.65,-0.65,-1,-0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,PREMIUM,Small square,157.5,173.75,2009-11-01,165.625,16.25,GRASS_PREMIUM,182.5,1,-16.875,-16.875,-10.190000000000001,-10.190000000000001,-1,-3,-3,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,PREMIUM,Small Square,157.5,173.75,2009-11-01,165.625,16.25,GRASS_PREMIUM,182.5,1,-16.875,-16.875,-10.190000000000001,-10.190000000000001,-1,-2,-2,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,ALFALFA,FAIR,Large Round,70,80,2009-11-01,75,10,ALFALFA_FAIR,75,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,ALFALFA,GOOD,Large Round,85,90,2009-11-01,87.5,5,ALFALFA_GOOD,87.5,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,ALFALFA,PREMIUM,Small Square,160,190,2009-11-01,175,30,ALFALFA_PREMIUM,175,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,ALFALFA,PREMIUM,Small square,160,190,2009-11-01,175,30,ALFALFA_PREMIUM,175,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,ALFALFA,PREMIUM,Large Square,150,150,2009-11-01,150,0,ALFALFA_PREMIUM,150,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,FAIR,Small Square,125,125,2009-11-01,125,0,GRASS_FAIR,125,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,FAIR,Small square,125,125,2009-11-01,125,0,GRASS_FAIR,125,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,FAIR,Large Square,80,105,2009-11-01,92.5,25,GRASS_FAIR,92.5,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,FAIR,Large Round,60,80,2009-11-01,70,20,GRASS_FAIR,70,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,GOOD,Large Square,100,120,2009-11-01,110,20,GRASS_GOOD,110,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,GOOD,Small square,160,165,2009-11-01,162.5,5,GRASS_GOOD,162.5,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,GOOD,Small Square,160,165,2009-11-01,162.5,5,GRASS_GOOD,162.5,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,PREMIUM,Small square,157.5,173.75,2009-11-01,165.625,16.25,GRASS_PREMIUM,165.625,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,PREMIUM,Small Square,157.5,173.75,2009-11-01,165.625,16.25,GRASS_PREMIUM,165.625,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,11,Mountains and Northwest,CO,GRASS,PREMIUM,Large Square,150,160,2009-11-01,155,10,GRASS_PREMIUM,155,0,0,0,0,0,0,0,0,20.3375,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,0,0,0,0,0,0,7.75061,0,0,0,0,0
2009,12,Mountains and Northwest,CO,ALFALFA,FAIR,Large Round,70,80,2009-12-01,75,10,ALFALFA_FAIR,75,1,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,ALFALFA,GOOD,Large Round,85,90,2009-12-01,87.5,5,ALFALFA_GOOD,87.5,1,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,ALFALFA,PREMIUM,Small Square,160,190,2009-12-01,175,30,ALFALFA_PREMIUM,175,1,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,ALFALFA,PREMIUM,Large Square,150,150,2009-12-01,150,0,ALFALFA_PREMIUM,150,1,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,ALFALFA,PREMIUM,Small square,160,190,2009-12-01,175,30,ALFALFA_PREMIUM,175,1,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,FAIR,Large Round,60,80,2009-12-01,70,20,GRASS_FAIR,70,1,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,FAIR,Small Square,125,125,2009-12-01,125,0,GRASS_FAIR,125,1,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,FAIR,Large Square,80,100,2009-12-01,90,20,GRASS_FAIR,92.5,1,-2.5,-2.5,-2.78,-2.78,-1,-1,-1,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,FAIR,Small square,125,125,2009-12-01,125,0,GRASS_FAIR,125,1,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,GOOD,Small square,160,165,2009-12-01,162.5,5,GRASS_GOOD,162.5,1,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,GOOD,Small Square,160,165,2009-12-01,162.5,5,GRASS_GOOD,162.5,1,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,GOOD,Large Square,100,120,2009-12-01,110,20,GRASS_GOOD,110,1,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,PREMIUM,Small Square,150,170,2009-12-01,160,20,GRASS_PREMIUM,165.625,1,-5.625,-5.625,-3.52,-3.52,-1,-1,-1,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,PREMIUM,Small square,150,170,2009-12-01,160,20,GRASS_PREMIUM,165.625,1,-5.625,-5.625,-3.52,-3.52,-1,-1,-1,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,PREMIUM,Large Square,150,160,2009-12-01,155,10,GRASS_PREMIUM,155,1,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,ALFALFA,FAIR,Large Round,70,80,2009-12-01,75,10,ALFALFA_FAIR,75,0,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,ALFALFA,GOOD,Large Round,85,90,2009-12-01,87.5,5,ALFALFA_GOOD,87.5,0,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,ALFALFA,PREMIUM,Small Square,160,190,2009-12-01,175,30,ALFALFA_PREMIUM,175,0,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,ALFALFA,PREMIUM,Small square,160,190,2009-12-01,175,30,ALFALFA_PREMIUM,175,0,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,ALFALFA,PREMIUM,Large Square,150,150,2009-12-01,150,0,ALFALFA_PREMIUM,150,0,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,FAIR,Large Square,80,100,2009-12-01,90,20,GRASS_FAIR,90,0,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,FAIR,Small square,116,120,2009-12-01,118,4,GRASS_FAIR,125,0,-7,-7,-5.93,-5.93,-1,-3,-3,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,FAIR,Small Square,116,120,2009-12-01,118,4,GRASS_FAIR,125,0,-7,-7,-5.93,-5.93,-1,-3,-3,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,FAIR,Large Round,60,80,2009-12-01,70,20,GRASS_FAIR,70,0,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,GOOD,Large Square,100,120,2009-12-01,110,20,GRASS_GOOD,110,0,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,GOOD,Small square,148,156,2009-12-01,152,8,GRASS_GOOD,162.5,0,-10.5,-10.5,-6.909999999999999,-6.909999999999999,-1,-3,-3,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,GOOD,Small Square,148,156,2009-12-01,152,8,GRASS_GOOD,162.5,0,-10.5,-10.5,-6.909999999999999,-6.909999999999999,-1,-3,-3,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,PREMIUM,Small square,150,168,2009-12-01,159,18,GRASS_PREMIUM,160,0,-1,-1,-0.63,-0.63,-1,-0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,PREMIUM,Small Square,150,168,2009-12-01,159,18,GRASS_PREMIUM,160,0,-1,-1,-0.63,-0.63,-1,-0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2009,12,Mountains and Northwest,CO,GRASS,PREMIUM,Large Square,150,160,2009-12-01,155,10,GRASS_PREMIUM,155,0,0,0,0,0,0,0,0,16.288684,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,0.39405500000000004,0,0,0,0,0,11.799415999999999,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,FAIR,Large Square,80,100,2010-01-01,90,20,GRASS_FAIR,90,1,0,0,0,0,0,0,0,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,FAIR,Large Round,60,80,2010-01-01,70,20,GRASS_FAIR,70,1,0,0,0,0,0,0,0,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,FAIR,Small square,125,125,2010-01-01,125,0,GRASS_FAIR,118,1,7,7,5.6000000000000005,5.6000000000000005,1,3,3,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,FAIR,Small Square,125,125,2010-01-01,125,0,GRASS_FAIR,118,1,7,7,5.6000000000000005,5.6000000000000005,1,3,3,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,GOOD,Large Square,100,120,2010-01-01,110,20,GRASS_GOOD,110,1,0,0,0,0,0,0,0,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,GOOD,Small Square,160,165,2010-01-01,162.5,5,GRASS_GOOD,152,1,10.5,10.5,6.460000000000001,6.460000000000001,1,3,3,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,GOOD,Small square,160,165,2010-01-01,162.5,5,GRASS_GOOD,152,1,10.5,10.5,6.460000000000001,6.460000000000001,1,3,3,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,PREMIUM,Large Square,150,160,2010-01-01,155,10,GRASS_PREMIUM,155,1,0,0,0,0,0,0,0,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,PREMIUM,Small square,150,170,2010-01-01,160,20,GRASS_PREMIUM,159,1,1,1,0.62,0.62,1,0,0,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,PREMIUM,Small Square,150,170,2010-01-01,160,20,GRASS_PREMIUM,159,1,1,1,0.62,0.62,1,0,0,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,FAIR,Small Square,125,125,2010-01-01,125,0,GRASS_FAIR,125,0,0,0,0,0,0,0,0,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,FAIR,Large Square,80,100,2010-01-01,90,20,GRASS_FAIR,90,0,0,0,0,0,0,0,0,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,FAIR,Large Round,60,80,2010-01-01,70,20,GRASS_FAIR,70,0,0,0,0,0,0,0,0,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
2010,1,Mountains and Northwest,CO,GRASS,FAIR,Small square,125,125,2010-01-01,125,0,GRASS_FAIR,125,0,0,0,0,0,0,0,0,11.2449975,11.799415999999999,0,0,0,0,0,7.75061,0,0,0,0,0,8.874442499999999,0,0,0,0,0,12.99031,0,0,0,0,0,16.843117499999998,0,0,0,0,0
